geohash,ev_number,count,demand,chargers
130670311082,1.0,0.0,1.0,0.0
130670311083,7.0,0.0,7.0,0.0
130670311084,1.0,0.0,1.0,0.0
130670311101,6.0,5.0,6.0,0.0
130670311102,1.0,14.0,14.0,0.0
130670311111,2.0,3.0,3.0,4.0
130670311112,1.0,7.0,7.0,0.0
130670311121,6.0,3.0,6.0,0.0
130670311122,1.0,2.0,2.0,0.0
130670311123,1.0,0.0,1.0,0.0
130670311131,1.0,2.0,2.0,0.0
130670311141,5.0,2.0,5.0,0.0
130670311142,3.0,1.0,3.0,0.0
130670311143,2.0,3.0,3.0,0.0
130670311144,5.0,3.0,5.0,0.0
130670311151,2.0,3.0,3.0,0.0
130670311152,6.0,1.0,6.0,12.0
130670311161,4.0,5.0,5.0,0.0
130670311162,1.0,2.0,2.0,0.0
130670311163,2.0,1.0,2.0,0.0
130670311171,2.0,4.0,4.0,0.0
130670311172,2.0,0.0,2.0,0.0
130670311173,1.0,4.0,4.0,0.0
130670311181,7.0,5.0,7.0,0.0
130670311182,1.0,4.0,4.0,0.0
130670311183,1.0,1.0,1.0,0.0
130670312051,6.0,0.0,6.0,0.0
130670312052,4.0,0.0,4.0,0.0
130670312053,4.0,0.0,4.0,0.0
130670312061,5.0,0.0,5.0,0.0
130670312062,2.0,0.0,2.0,0.0
130670312063,5.0,0.0,5.0,6.0
130670312071,6.0,5.0,6.0,41.0
130670312072,1.0,1.0,1.0,4.0
130670312073,2.0,1.0,2.0,14.0
130670312081,6.0,0.0,6.0,2.0
130670312082,2.0,0.0,2.0,0.0
130670312083,2.0,0.0,2.0,0.0
130670312091,1.0,1.0,1.0,0.0
130670312092,1.0,2.0,2.0,0.0
130670312111,1.0,0.0,1.0,0.0
130670312112,4.0,0.0,4.0,0.0
130670312113,1.0,0.0,1.0,0.0
130670312121,5.0,2.0,5.0,3.0
130670313061,2.0,3.0,3.0,0.0
130670313062,1.0,4.0,4.0,0.0
130670313071,2.0,0.0,2.0,0.0
130670313072,3.0,0.0,3.0,0.0
130670313073,4.0,0.0,4.0,6.0
130670313081,2.0,4.0,4.0,4.0
130670313082,1.0,3.0,3.0,0.0
130670313083,2.0,2.0,2.0,0.0
130670313091,1.0,0.0,1.0,0.0
130670313092,1.0,0.0,1.0,0.0
130670313093,1.0,0.0,1.0,0.0
130670313094,2.0,0.0,2.0,0.0
130670313101,2.0,0.0,2.0,0.0
130670313102,2.0,0.0,2.0,15.0
130670313103,2.0,0.0,2.0,0.0
130670313111,5.0,0.0,5.0,0.0
130670313112,1.0,0.0,1.0,0.0
130670313113,2.0,0.0,2.0,0.0
130670313121,1.0,0.0,1.0,0.0
130670313122,1.0,0.0,1.0,0.0
130670313123,2.0,0.0,2.0,0.0
130670313124,7.0,0.0,7.0,0.0
130670313131,6.0,0.0,6.0,0.0
130670313132,7.0,0.0,7.0,0.0
130670314041,2.0,0.0,2.0,0.0
130670314042,3.0,0.0,3.0,0.0
130670314043,2.0,0.0,2.0,0.0
130670314044,2.0,0.0,2.0,0.0
130670314051,1.0,0.0,1.0,0.0
130670314052,2.0,0.0,2.0,0.0
130670314053,1.0,0.0,1.0,0.0
130670314054,1.0,0.0,1.0,0.0
130670314055,6.0,0.0,6.0,2.0
130670314061,2.0,0.0,2.0,0.0
130670314062,1.0,0.0,1.0,0.0
130670314063,3.0,0.0,3.0,0.0
130670314081,2.0,0.0,2.0,0.0
130670314082,3.0,0.0,3.0,0.0
130670314083,2.0,0.0,2.0,0.0
130670314091,2.0,11.0,11.0,0.0
130670314092,34.0,40.0,40.0,0.0
130670315031,4.0,0.0,4.0,4.0
130670315032,2.0,0.0,2.0,0.0
130670315033,5.0,0.0,5.0,0.0
130670315034,1.0,0.0,1.0,0.0
130670315051,4.0,0.0,4.0,0.0
130670315052,1.0,0.0,1.0,0.0
130670315053,2.0,0.0,2.0,0.0
130670315061,1.0,2.0,2.0,0.0
130670315062,206.0,45.0,206.0,0.0
130670315063,2.0,1.0,2.0,0.0
130670315071,1.0,1.0,1.0,0.0
130670315072,2.0,65.0,65.0,0.0
130670315081,1.0,0.0,1.0,0.0
130670315082,4.0,0.0,4.0,0.0
130670315091,2.0,0.0,2.0,0.0
130670315092,1.0,0.0,1.0,0.0
130670315093,1.0,0.0,1.0,2.0
130670315094,1.0,0.0,1.0,0.0
130670315095,2.0,0.0,2.0,4.0
130690101001,2.0,4.0,4.0,0.0
130690101002,2.0,2.0,2.0,0.0
130690101003,2.0,4.0,4.0,0.0
130690102001,2.0,2.0,2.0,0.0
130690102002,2.0,2.0,2.0,0.0
130690103001,1.0,0.0,1.0,0.0
130690103002,1.0,0.0,1.0,0.0
130690104001,1.0,0.0,1.0,0.0
130690104002,6.0,0.0,6.0,0.0
130690104003,6.0,0.0,6.0,0.0
130690104004,1.0,0.0,1.0,0.0
130690105001,1.0,3.0,3.0,0.0
130690105002,379.0,101.0,379.0,0.0
130690105003,2.0,129.0,129.0,0.0
130690106001,1.0,2.0,2.0,0.0
130690106002,2.0,2.0,2.0,0.0
130690106003,1.0,1.0,1.0,0.0
130690107001,2.0,0.0,2.0,0.0
130690107002,146.0,0.0,146.0,1.0
130690107003,2.0,0.0,2.0,0.0
130690107004,1.0,0.0,1.0,0.0
130690108011,1.0,1.0,1.0,0.0
130690108012,1.0,2.0,2.0,2.0
130690108013,2.0,118.0,118.0,0.0
130690108021,1.0,2.0,2.0,0.0
130690108022,1.0,2.0,2.0,0.0
130690108023,380.0,105.0,380.0,0.0
130719701001,1.0,0.0,1.0,0.0
130719701002,2.0,0.0,2.0,0.0
130719702001,1.0,2.0,2.0,0.0
130719702002,1.0,4.0,4.0,0.0
130719703001,2.0,0.0,2.0,0.0
130719703002,2.0,0.0,2.0,0.0
130719703003,1.0,0.0,1.0,0.0
130719703004,1.0,0.0,1.0,0.0
130719703005,2.0,0.0,2.0,0.0
130719704001,2.0,2.0,2.0,0.0
130719704002,1.0,11.0,11.0,0.0
130719704003,1.0,9.0,9.0,0.0
130719705001,2.0,2.0,2.0,0.0
130719705002,1.0,1.0,1.0,0.0
130719706001,1.0,0.0,1.0,0.0
130719706002,2.0,0.0,2.0,0.0
130719706003,1.0,0.0,1.0,0.0
130719707011,2.0,0.0,2.0,0.0
130719707012,1.0,0.0,1.0,0.0
130719707013,1.0,0.0,1.0,0.0
130719707014,1.0,0.0,1.0,0.0
130719707021,1.0,6.0,6.0,0.0
130719708001,2.0,3.0,3.0,0.0
130719708002,1.0,1.0,1.0,0.0
130719708003,1.0,0.0,1.0,0.0
130719708004,1.0,2.0,2.0,0.0
130719709001,1.0,0.0,1.0,0.0
130719709002,1.0,0.0,1.0,0.0
130719709003,2.0,0.0,2.0,0.0
130719709004,1.0,0.0,1.0,0.0
130730301021,1.0,0.0,1.0,0.0
130730301022,6.0,0.0,6.0,0.0
130730301023,1.0,0.0,1.0,0.0
130730301024,2.0,0.0,2.0,0.0
130730301025,1.0,0.0,1.0,0.0
130730301031,3.0,1.0,3.0,0.0
130730301051,1.0,5.0,5.0,0.0
130730301052,2.0,1.0,2.0,0.0
130730301053,3.0,3.0,3.0,0.0
130730301061,1.0,84.0,84.0,0.0
130730301062,2.0,6.0,6.0,2.0
130730302011,5.0,32.0,32.0,0.0
130730302012,5.0,18.0,18.0,4.0
130730302013,5.0,0.0,5.0,0.0
130730302021,3.0,1.0,3.0,5.0
130730302031,1.0,1.0,1.0,0.0
130730302032,2.0,0.0,2.0,0.0
130730302033,1.0,3.0,3.0,0.0
130730302034,1.0,3.0,3.0,0.0
130730303021,2.0,0.0,2.0,0.0
130730303022,1.0,0.0,1.0,0.0
130730303023,3.0,0.0,3.0,0.0
130730303024,1.0,0.0,1.0,0.0
130730303025,1.0,0.0,1.0,0.0
130730303041,1.0,2.0,2.0,0.0
130730303042,1.0,2.0,2.0,0.0
130730303061,384.0,0.0,384.0,0.0
130730303062,1.0,88.0,88.0,0.0
130730303071,2.0,9.0,9.0,2.0
130730303072,2.0,4.0,4.0,0.0
130730303073,2.0,0.0,2.0,0.0
130730303074,1.0,13.0,13.0,0.0
130730303081,1.0,5.0,5.0,0.0
130730303082,4.0,1.0,4.0,0.0
130730303091,1.0,0.0,1.0,0.0
130730303092,6.0,0.0,6.0,0.0
130730303093,1.0,0.0,1.0,0.0
130730303094,115.0,0.0,115.0,1.0
130730304011,2.0,2.0,2.0,0.0
130730304012,2.0,2.0,2.0,0.0
130730304021,1.0,0.0,1.0,0.0
130730304022,4.0,0.0,4.0,0.0
130730304023,1.0,0.0,1.0,0.0
130730305031,1.0,2.0,2.0,0.0
130730305032,2.0,24.0,24.0,0.0
130730305033,1.0,2.0,2.0,0.0
130730305041,152.0,72.0,152.0,0.0
130730305042,2.0,52.0,52.0,0.0
130730305051,1.0,1.0,1.0,16.0
130730305061,2.0,0.0,2.0,0.0
130730305062,3.0,0.0,3.0,0.0
130730305063,174.0,0.0,174.0,0.0
130730305064,7.0,0.0,7.0,0.0
130730306031,1.0,6.0,6.0,0.0
130730306032,5.0,7.0,7.0,0.0
130759601001,2.0,3.0,3.0,0.0
130759601002,1.0,1.0,1.0,0.0
130759602001,2.0,2.0,2.0,0.0
130759602002,1.0,20.0,20.0,0.0
130759602003,4.0,4.0,4.0,0.0
130759602004,2.0,5.0,5.0,0.0
130759602005,2.0,5.0,5.0,0.0
130759603001,2.0,0.0,2.0,0.0
130759603002,1.0,0.0,1.0,0.0
130759603003,2.0,0.0,2.0,0.0
130759603004,1.0,0.0,1.0,0.0
130759603005,6.0,0.0,6.0,0.0
130759604001,2.0,3.0,3.0,0.0
130759604002,1.0,16.0,16.0,0.0
130759604003,125.0,64.0,125.0,0.0
130771701001,2.0,0.0,2.0,0.0
130771701002,1.0,0.0,1.0,0.0
130771701003,1.0,0.0,1.0,0.0
130771702001,1.0,1.0,1.0,0.0
130771702002,1.0,1.0,1.0,0.0
130771702003,2.0,2.0,2.0,0.0
130771702004,5.0,4.0,5.0,0.0
130771703031,1.0,2.0,2.0,0.0
130771703041,1.0,1.0,1.0,0.0
130771703042,5.0,5.0,5.0,0.0
130771703043,1.0,0.0,1.0,0.0
130771703051,6.0,0.0,6.0,1.0
130771703052,2.0,0.0,2.0,23.0
130771703053,318.0,0.0,318.0,2.0
130771703061,2.0,0.0,2.0,0.0
130771703062,1.0,0.0,1.0,0.0
130771703063,3.0,0.0,3.0,0.0
130771704021,2.0,0.0,2.0,0.0
130771704022,1.0,0.0,1.0,2.0
130771704023,1.0,0.0,1.0,0.0
130771704031,2.0,1.0,2.0,0.0
130771704032,1.0,1.0,1.0,0.0
130771704041,4.0,10.0,10.0,0.0
130771704042,4.0,9.0,9.0,0.0
130771704043,2.0,1.0,2.0,0.0
130771704051,6.0,2.0,6.0,0.0
130771704052,1.0,5.0,5.0,0.0
130771704053,6.0,0.0,6.0,0.0
130771704061,2.0,1.0,2.0,0.0
130771705011,3.0,4.0,4.0,0.0
130771705012,1.0,6.0,6.0,0.0
130771705013,1.0,1.0,1.0,0.0
130771705021,1.0,3.0,3.0,0.0
130771705022,1.0,2.0,2.0,0.0
130771705023,1.0,22.0,22.0,0.0
130771705031,1.0,16.0,16.0,0.0
130771705032,200.0,118.0,200.0,0.0
130771705033,2.0,5.0,5.0,0.0
130771706011,1.0,0.0,1.0,0.0
130771706012,1.0,0.0,1.0,1.0
130771706013,1.0,0.0,1.0,0.0
130771706014,57.0,0.0,57.0,0.0
130771706021,2.0,0.0,2.0,0.0
130771706022,4.0,0.0,4.0,0.0
130771706023,5.0,0.0,5.0,0.0
130771706024,1.0,0.0,1.0,0.0
130771706031,4.0,7.0,7.0,0.0
130771706032,4.0,0.0,4.0,0.0
130771707001,1.0,0.0,1.0,0.0
130771707002,1.0,0.0,1.0,0.0
130771707003,1.0,0.0,1.0,0.0
130771707004,3.0,0.0,3.0,3.0
130771707005,2.0,0.0,2.0,0.0
130771708011,1.0,1.0,1.0,0.0
130771708012,2.0,4.0,4.0,0.0
130771708021,1.0,2.0,2.0,0.0
130771708022,2.0,2.0,2.0,0.0
130790701001,152.0,109.0,152.0,0.0
130790701002,2.0,24.0,24.0,0.0
130790701003,1.0,14.0,14.0,0.0
130790702011,2.0,14.0,14.0,0.0
130790702012,1.0,2.0,2.0,0.0
130790702013,2.0,2.0,2.0,0.0
130790702021,2.0,2.0,2.0,0.0
130790702022,2.0,7.0,7.0,0.0
130810101001,1.0,4.0,4.0,0.0
130810101002,2.0,50.0,50.0,0.0
130810101003,1.0,3.0,3.0,0.0
130810102011,1.0,5.0,5.0,0.0
130810102012,1.0,3.0,3.0,0.0
130810102013,2.0,28.0,28.0,0.0
130810102014,1.0,2.0,2.0,0.0
130810102021,1.0,44.0,44.0,0.0
130810102022,1.0,1.0,1.0,0.0
130810102023,2.0,1.0,2.0,0.0
130810103001,2.0,261.0,261.0,24.0
130810103002,1.0,2.0,2.0,0.0
130810103003,297.0,142.0,297.0,0.0
130810104001,2.0,8.0,8.0,0.0
130810104002,1.0,121.0,121.0,7.0
130810104003,155.0,57.0,155.0,0.0
130810104004,1.0,1.0,1.0,0.0
130810104005,221.0,49.0,221.0,0.0
130810105001,1.0,1.0,1.0,0.0
130810105002,2.0,2.0,2.0,0.0
130830401011,1.0,0.0,1.0,0.0
130830401012,339.0,0.0,339.0,2.0
130830401021,2.0,5.0,5.0,0.0
130830401022,1.0,1.0,1.0,0.0
130830402001,1.0,1.0,1.0,0.0
130830402002,1.0,1.0,1.0,0.0
130830403001,1.0,4.0,4.0,6.0
130830403002,2.0,5.0,5.0,0.0
130859701001,2.0,0.0,2.0,28.0
130859701002,105.0,0.0,105.0,2.0
130859701003,1.0,0.0,1.0,0.0
130859702011,1.0,0.0,1.0,0.0
130859702012,3.0,0.0,3.0,0.0
130859702013,81.0,0.0,81.0,3.0
130859702014,1.0,0.0,1.0,0.0
130859702021,1.0,0.0,1.0,0.0
130859702022,2.0,0.0,2.0,3.0
130859702023,5.0,0.0,5.0,0.0
130879701001,2.0,2.0,2.0,0.0
130879701002,2.0,6.0,6.0,0.0
130879701003,2.0,1.0,2.0,0.0
130879702001,1.0,2.0,2.0,0.0
130879702002,1.0,1.0,1.0,0.0
130879703001,2.0,0.0,2.0,0.0
130879703002,1.0,0.0,1.0,0.0
130879703003,1.0,0.0,1.0,0.0
130879703004,1.0,0.0,1.0,0.0
130879704001,1.0,2.0,2.0,1.0
130879704002,2.0,1.0,2.0,0.0
130879704003,2.0,7.0,7.0,0.0
130879704004,84.0,26.0,84.0,0.0
130879706001,4.0,0.0,4.0,0.0
130879706002,2.0,1.0,2.0,0.0
130879706003,2.0,30.0,30.0,0.0
130879706004,1.0,5.0,5.0,0.0
130879707001,1.0,2.0,2.0,0.0
130879707002,1.0,1.0,1.0,0.0
130879708001,1.0,2.0,2.0,0.0
130879708002,1.0,4.0,4.0,0.0
130890201001,1.0,1.0,1.0,0.0
130890202001,1.0,2.0,2.0,2.0
130890202002,1.0,1.0,1.0,0.0
130890203001,1.0,1.0,1.0,0.0
130890203002,1.0,69.0,69.0,0.0
130890203003,2.0,3.0,3.0,0.0
130890204001,4.0,3.0,4.0,0.0
130890204002,1.0,2.0,2.0,6.0
130890205001,5.0,56.0,56.0,0.0
130890205002,344.0,62.0,344.0,0.0
130890206001,1.0,3.0,3.0,0.0
130890206002,1.0,2.0,2.0,0.0
130890207001,76.0,33.0,76.0,2.0
130890207002,2.0,0.0,2.0,0.0
130890208011,6.0,15.0,15.0,0.0
130890208012,4.0,1.0,4.0,0.0
130890208021,2.0,0.0,2.0,0.0
130890208022,1.0,3.0,3.0,0.0
130890208023,1.0,2.0,2.0,0.0
130890208024,3.0,57.0,57.0,0.0
130890209001,376.0,0.0,376.0,5.0
130890209002,6.0,0.0,6.0,2.0
130890209003,1.0,0.0,1.0,0.0
130890209004,2.0,0.0,2.0,1.0
130890211011,1.0,1.0,1.0,4.0
130890211021,5.0,0.0,5.0,4.0
130890211022,5.0,0.0,5.0,0.0
130890211023,1.0,0.0,1.0,2.0
130890211024,6.0,0.0,6.0,6.0
130890212021,2.0,0.0,2.0,3.0
130890212022,1.0,0.0,1.0,0.0
130890212023,2.0,0.0,2.0,1.0
130890212041,121.0,120.0,121.0,0.0
130890212042,353.0,55.0,353.0,0.0
130890212043,3.0,49.0,49.0,33.0
130890212081,5.0,4.0,5.0,14.0
130890212082,2.0,34.0,34.0,0.0
130890212091,6.0,0.0,6.0,4.0
130890212092,6.0,0.0,6.0,8.0
130890212093,2.0,0.0,2.0,2.0
130890212094,1.0,0.0,1.0,4.0
130890212101,1.0,3.0,3.0,0.0
130890212102,1.0,1.0,1.0,0.0
130890212103,2.0,2.0,2.0,0.0
130890212111,2.0,3.0,3.0,0.0
130890212112,1.0,4.0,4.0,0.0
130890212113,2.0,1.0,2.0,0.0
130890212131,1.0,2.0,2.0,0.0
130890212132,4.0,4.0,4.0,0.0
130890212141,6.0,0.0,6.0,0.0
130890212142,7.0,0.0,7.0,0.0
130890212143,1.0,0.0,1.0,0.0
130890212151,3.0,0.0,3.0,41.0
130890212152,2.0,0.0,2.0,0.0
130890212161,2.0,0.0,2.0,0.0
130890212162,5.0,0.0,5.0,4.0
130890212163,5.0,0.0,5.0,18.0
130890212171,2.0,1.0,2.0,0.0
130890212181,2.0,0.0,2.0,0.0
130890212182,2.0,0.0,2.0,5.0
130890212183,1.0,0.0,1.0,0.0
130890213011,2.0,173.0,173.0,16.0
130890213012,7.0,2.0,7.0,0.0
130890213031,4.0,0.0,4.0,0.0
130890213032,235.0,0.0,235.0,0.0
130890213033,5.0,0.0,5.0,0.0
130890213051,1.0,3.0,3.0,0.0
130890213052,1.0,4.0,4.0,0.0
130890213061,84.0,59.0,84.0,0.0
130890213062,30.0,24.0,30.0,0.0
130890213063,4.0,7.0,7.0,0.0
130890213071,2.0,2.0,2.0,0.0
130890213072,5.0,5.0,5.0,2.0
130890213081,3.0,4.0,4.0,0.0
130890213082,209.0,31.0,209.0,0.0
130890213083,3.0,41.0,41.0,1.0
130890214051,1.0,1.0,1.0,0.0
130890214052,2.0,1.0,2.0,7.0
130890214053,3.0,2.0,3.0,0.0
130890214091,1.0,5.0,5.0,0.0
130890214092,7.0,0.0,7.0,0.0
130890214101,1.0,6.0,6.0,0.0
130890214102,1.0,0.0,1.0,0.0
130890214103,1.0,6.0,6.0,12.0
130890214111,5.0,2.0,5.0,2.0
130890214112,1.0,2.0,2.0,0.0
130890214121,1.0,2.0,2.0,0.0
130890214122,30.0,22.0,30.0,0.0
130890214123,1.0,0.0,1.0,0.0
130890214131,1.0,0.0,1.0,0.0
130890214132,6.0,0.0,6.0,0.0
130890214141,3.0,0.0,3.0,0.0
130890214142,6.0,0.0,6.0,2.0
130890214151,2.0,1.0,2.0,2.0
130890214152,2.0,1.0,2.0,0.0
130890214153,1.0,9.0,9.0,1.0
130890214161,1.0,1.0,1.0,0.0
130890214162,1.0,0.0,1.0,0.0
130890214171,4.0,0.0,4.0,0.0
130890214172,2.0,25.0,25.0,6.0
130890214173,54.0,20.0,54.0,0.0
130890215021,1.0,1.0,1.0,28.0
130890215022,5.0,5.0,5.0,0.0
130890215023,5.0,2.0,5.0,0.0
130890215031,5.0,2.0,5.0,0.0
130890215032,5.0,2.0,5.0,0.0
130890215033,1.0,3.0,3.0,0.0
130890215041,2.0,0.0,2.0,0.0
130890215042,5.0,0.0,5.0,0.0
130890215043,6.0,0.0,6.0,0.0
130890216021,1.0,2.0,2.0,0.0
130890216022,282.0,0.0,282.0,0.0
130890216031,7.0,0.0,7.0,0.0
130890216032,7.0,0.0,7.0,56.0
130890216033,1.0,0.0,1.0,2.0
130890216041,3.0,4.0,4.0,0.0
130890216042,2.0,1.0,2.0,0.0
130890216051,2.0,0.0,2.0,0.0
130890216052,1.0,0.0,1.0,0.0
130890216053,253.0,0.0,253.0,0.0
130890217031,5.0,5.0,5.0,0.0
130890217032,1.0,1.0,1.0,0.0
130890217041,1.0,0.0,1.0,0.0
130890217042,5.0,0.0,5.0,9.0
130890217043,2.0,0.0,2.0,0.0
130890217051,36.0,0.0,36.0,0.0
130890217052,7.0,0.0,7.0,0.0
130890217053,1.0,0.0,1.0,4.0
130890217061,2.0,0.0,2.0,0.0
130890217062,1.0,0.0,1.0,0.0
130890217063,1.0,0.0,1.0,0.0
130890217064,1.0,0.0,1.0,0.0
130890218051,1.0,0.0,1.0,0.0
130890218052,2.0,0.0,2.0,0.0
130890218053,1.0,0.0,1.0,0.0
130890218061,5.0,0.0,5.0,12.0
130890218062,5.0,0.0,5.0,0.0
130890218063,1.0,0.0,1.0,0.0
130890218081,1.0,1.0,1.0,0.0
130890218082,1.0,1.0,1.0,0.0
130890218091,4.0,0.0,4.0,0.0
130890218092,5.0,0.0,5.0,0.0
130890218093,6.0,0.0,6.0,0.0
130890218094,2.0,0.0,2.0,0.0
130890218095,1.0,0.0,1.0,0.0
130890218101,3.0,0.0,3.0,0.0
130890218102,2.0,0.0,2.0,0.0
130890218103,6.0,0.0,6.0,4.0
130890218121,1.0,1.0,1.0,0.0
130890218122,2.0,2.0,2.0,0.0
130890218131,57.0,1.0,57.0,0.0
130890218141,2.0,0.0,2.0,0.0
130890218142,1.0,0.0,1.0,0.0
130890218143,1.0,0.0,1.0,0.0
130890218144,2.0,0.0,2.0,0.0
130890219061,1.0,1.0,1.0,0.0
130890219062,2.0,1.0,2.0,0.0
130890219063,3.0,2.0,3.0,0.0
130890219071,1.0,0.0,1.0,3.0
130890219072,3.0,0.0,3.0,0.0
130890219073,3.0,0.0,3.0,0.0
130890219081,6.0,60.0,60.0,0.0
130890219082,269.0,184.0,269.0,0.0
130890219091,237.0,0.0,237.0,0.0
130890219092,1.0,0.0,1.0,0.0
130890219093,2.0,0.0,2.0,0.0
130890219094,5.0,0.0,5.0,0.0
130890219101,1.0,1.0,1.0,0.0
130890219102,1.0,1.0,1.0,0.0
130890219103,2.0,1.0,2.0,0.0
130890219111,1.0,1.0,1.0,0.0
130890219112,17.0,33.0,33.0,0.0
130890219121,2.0,3.0,3.0,0.0
130890219122,1.0,1.0,1.0,0.0
130890219123,4.0,4.0,4.0,0.0
130890219131,2.0,3.0,3.0,0.0
130890219132,113.0,31.0,113.0,0.0
130890219133,1.0,25.0,25.0,0.0
130890220011,1.0,1.0,1.0,0.0
130890220012,1.0,1.0,1.0,0.0
130890220041,2.0,0.0,2.0,0.0
130890220042,2.0,0.0,2.0,0.0
130890220043,5.0,0.0,5.0,2.0
130890220051,3.0,53.0,53.0,0.0
130890220052,116.0,116.0,116.0,2.0
130890220053,1.0,27.0,27.0,0.0
130890220071,2.0,2.0,2.0,0.0
130890220072,1.0,3.0,3.0,0.0
130890220081,2.0,0.0,2.0,0.0
130890220082,155.0,0.0,155.0,0.0
130890220083,2.0,0.0,2.0,0.0
130890220084,2.0,0.0,2.0,2.0
130890220091,3.0,0.0,3.0,0.0
130890220092,5.0,0.0,5.0,0.0
130890220093,2.0,0.0,2.0,0.0
130890220101,2.0,1.0,2.0,0.0
130890221001,6.0,64.0,64.0,0.0
130890221002,256.0,67.0,256.0,0.0
130890222031,1.0,38.0,38.0,2.0
130890222041,2.0,0.0,2.0,0.0
130890222042,69.0,0.0,69.0,0.0
130890222043,4.0,0.0,4.0,0.0
130890222044,1.0,0.0,1.0,0.0
130890223011,3.0,0.0,3.0,6.0
130890223012,6.0,0.0,6.0,0.0
130890223013,5.0,0.0,5.0,0.0
130890223014,1.0,0.0,1.0,0.0
130890223015,5.0,0.0,5.0,2.0
130890223021,2.0,3.0,3.0,0.0
130890223022,5.0,3.0,5.0,0.0
130890223023,357.0,170.0,357.0,0.0
130890224011,1.0,2.0,2.0,0.0
130890224012,2.0,0.0,2.0,0.0
130890224013,1.0,0.0,1.0,0.0
130890224021,2.0,0.0,2.0,2.0
130890224022,1.0,0.0,1.0,17.0
130890224031,1.0,2.0,2.0,0.0
130890224032,2.0,7.0,7.0,0.0
130890224033,2.0,1.0,2.0,0.0
130890225001,1.0,0.0,1.0,6.0
130890225002,1.0,0.0,1.0,0.0
130890225003,1.0,0.0,1.0,0.0
130890225004,1.0,0.0,1.0,0.0
130890226001,1.0,0.0,1.0,0.0
130890226002,2.0,0.0,2.0,19.0
130890226003,3.0,0.0,3.0,0.0
130890227001,2.0,17.0,17.0,0.0
130890227002,4.0,6.0,6.0,2.0
130890227003,1.0,4.0,4.0,0.0
130890228001,1.0,10.0,10.0,3.0
130890228002,1.0,1.0,1.0,0.0
130890228003,3.0,9.0,9.0,0.0
130890229001,73.0,50.0,73.0,0.0
130890229002,1.0,154.0,154.0,0.0
130890229003,4.0,0.0,4.0,0.0
130890230001,3.0,10.0,10.0,2.0
130890231011,1.0,40.0,40.0,0.0
130890231012,226.0,80.0,226.0,0.0
130890231013,1.0,2.0,2.0,0.0
130890231014,1.0,4.0,4.0,0.0
130890231021,2.0,8.0,8.0,0.0
130890231022,1.0,6.0,6.0,0.0
130890231071,1.0,3.0,3.0,0.0
130890231072,2.0,3.0,3.0,0.0
130890231073,5.0,2.0,5.0,0.0
130890231081,59.0,39.0,59.0,0.0
130890231082,1.0,2.0,2.0,0.0
130890231083,1.0,2.0,2.0,0.0
130890231111,1.0,5.0,5.0,0.0
130890231121,2.0,2.0,2.0,0.0
130890231122,1.0,2.0,2.0,0.0
130890231123,2.0,4.0,4.0,0.0
130890231131,1.0,116.0,116.0,0.0
130890231132,7.0,0.0,7.0,8.0
130890231141,1.0,0.0,1.0,0.0
130890231142,5.0,15.0,15.0,0.0
130890231151,359.0,153.0,359.0,4.0
130890232041,1.0,0.0,1.0,0.0
130890232042,7.0,0.0,7.0,0.0
130890232043,1.0,0.0,1.0,0.0
130890232061,2.0,0.0,2.0,0.0
130890232062,2.0,0.0,2.0,0.0
130890232063,4.0,0.0,4.0,0.0
130890232081,1.0,0.0,1.0,0.0
130890232082,1.0,0.0,1.0,0.0
130890232083,1.0,0.0,1.0,0.0
130890232091,1.0,0.0,1.0,0.0
130890232092,1.0,4.0,4.0,0.0
130890232093,1.0,1.0,1.0,0.0
130890232101,1.0,0.0,1.0,0.0
130890232102,1.0,0.0,1.0,0.0
130890232103,1.0,0.0,1.0,0.0
130890232105,2.0,0.0,2.0,0.0
130890232111,5.0,3.0,5.0,0.0
130890232112,1.0,4.0,4.0,0.0
130890232121,1.0,1.0,1.0,0.0
130890232122,5.0,7.0,7.0,0.0
130890232131,1.0,19.0,19.0,0.0
130890232132,2.0,3.0,3.0,0.0
130890232133,1.0,1.0,1.0,0.0
130890232141,1.0,1.0,1.0,0.0
130890232142,6.0,2.0,6.0,0.0
130890233031,1.0,0.0,1.0,0.0
130890233032,1.0,0.0,1.0,0.0
130890233033,2.0,0.0,2.0,0.0
130890233034,186.0,0.0,186.0,0.0
130890233061,1.0,0.0,1.0,0.0
130890233062,1.0,0.0,1.0,0.0
130890233063,1.0,0.0,1.0,0.0
130890233091,1.0,0.0,1.0,4.0
130890233092,1.0,0.0,1.0,0.0
130890233093,1.0,0.0,1.0,2.0
130890233094,5.0,0.0,5.0,0.0
130890233101,1.0,0.0,1.0,0.0
130890233102,1.0,0.0,1.0,0.0
130890233103,1.0,0.0,1.0,0.0
130890233104,1.0,0.0,1.0,1.0
130890233111,6.0,4.0,6.0,0.0
130890233112,1.0,1.0,1.0,0.0
130890233121,2.0,0.0,2.0,0.0
130890233122,1.0,0.0,1.0,0.0
130890233123,2.0,0.0,2.0,0.0
130890233131,3.0,2.0,3.0,0.0
130890233132,4.0,0.0,4.0,0.0
130890233141,2.0,0.0,2.0,0.0
130890233142,1.0,0.0,1.0,0.0
130890233143,1.0,0.0,1.0,0.0
130890233151,2.0,2.0,2.0,0.0
130890233152,2.0,2.0,2.0,0.0
130890233161,3.0,0.0,3.0,0.0
